ID  объявления,Количество комнат,Тип,Метро,Адрес,"Площадь, м2",Дом,Парковка,Цена,Телефоны,Описание,Ремонт,"Площадь комнат, м2",Балкон,Окна,Санузел,Можно с детьми/животными,Дополнительно,Название ЖК,Серия дома,"Высота потолков, м",Лифт,Мусоропровод,Ссылка на объявление
317281826,"2, Изолированная",Квартира,м. Динамо (14 мин пешком),"Москва, Беговая улица, 26",65.0/45.0/10.0,"11/13, Кирпичный",наземная,"77990.0 руб./ За месяц, Залог - 79000 руб., Коммунальные услуги включены, Срок аренды - Длительный, Предоплата 1 мес",+79892716388,"Сдается отличная, большая, 2х комнатная кваpтирa в кирпичнoм доме, cдаeтcя впepвыe, кoмнaты изoлированы. окнa ПВX, свежий ЕВРОремoнт, укoмплектoванa ВCEЙ неoбходимoй COВPEМEННOЙ мебeлью и бытовoй теxникoй, на пoлу штучный пaркeт, большая вaннaя комната в плиткe c подoгрeвoм, оpигинальная итальянская угловая ванная со шторкой, дорогой встроенный кухонный гарнитур с мраморной столешницей и фасадами из массива вишни, на кухне на полу плитка с подогревом, в комнатах: 2- платяных шкафа, угловой раскладывающейся диван, уголок для компьютера, кресло, 2-х спальная кровать, встроенный холодильник, кондиционер, духовой шкаф-микроволновка, варочная панель, бойлер, фильтр обратный осмос, посудомойка, интернет, домофон, металлическая входная дверь. Красивый вид из окон, окна выходят прямо на ипподром, южная сторона. Дом огорожен, въезд через кпп, охрана подъезда и машины, состояние подъезда отличное, вход на этаж через отдельную дверь. Школа, д/сад, больница в пешей доступности. можно маленьких жив ..., 7 фото",Евроремонт,,Балкон (1),Во двор,Совмещенный (1),,"Мебель в комнатах, Мебель на кухне, Ванна, Стиральная машина, Кондиционер, Посудомоечная машина, Телевизор, Холодильник, Интернет",,,,"Пасс (1), Груз (1)",Да,https://www.cian.ru/rent/flat/317281826
293724359,3,Квартира,м. Коптево (13 мин пешком),"Москва, Коптевский бульвар, 16К2",85.0/8.0,"3/5, Кирпичный",наземная,"80000.0 руб./ За месяц, Залог - 80000 руб., Коммунальные услуги включены, Срок аренды - Длительный, Предоплата 1 мес",+79813687511,"Виктор. Сделаем РЕГИСТРАЦИЮ для ДЕТСКОГО САДА  и ШКОЛЫ . Сдается ПРОСТОРНАЯ трешка в Сталинском доме с ИЗОЛИРОВАННЫМИ комнатами ОБЩЕЙ ПЛОЩАДЬЮ 85 м 2. Потолки 3.10. По желанию собственники могут купить 2 х СПАЛЬНУЮ КРОВАТЬ и установить КОНДИЦИОНЕР. Рядом Тимирязевский парк с прудами, квартира находится в окружении двух бульваров, все окна выходят во двор, рядом ДЕТСКИЙ СПОРТИВНЫЙ КОМПЛЕКС  ""Бригантина"", рядом детская поликлиника, Коптевский рынок с фермерскими продуктами. М. Коптево 13 мин.пешком, м. Войковская 10 мин.транспортом. Развитая ифраструктура. Рассмотрим СЕМЬЮ с детьми и маленькими животными. Длительный срок., 26 фото",Евроремонт,,Балкон (1),Во двор,Раздельный (1),"Можно с детьми, Можно с животными","Мебель в комнатах, Мебель на кухне, Ванна, Стиральная машина, Кондиционер, Посудомоечная машина, Холодильник, Интернет",,,3.0,,,https://www.cian.ru/rent/flat/293724359
317743979,"3, Смежная",Квартира,м. Стрешнево (5 мин пешком),"Москва, Светлый проезд, 6К4",55.0/29.0/10.0,"5/5, Кирпичный",наземная,"80000.0 руб./ За месяц, Залог - 80000 руб., Коммунальные услуги включены, Срок аренды - Длительный, Предоплата 1 мес",+79945051480,"В одном из ещё оставшихся тихих уголков старой Москвы сдаётся квартира на длительный срок со своей мебелью. В квартире есть всё необходимое для комфортного проживания, встроенная кухня оборудованная техникой европейских марок Miele, Liebherr. Санузел большой, совмещённый с бойлером на случай отключения горячей воды. Два шкафа-купе в комнате и прихожей ( без спальных мест).Сдаётся супружеской паре, можно с ребёнком. Окна выходят в тихий двор, имеется не застеклённый балкон. Дом без лифта. Рядом красивый парк Покровское- Стрешнево. До метро Стрешнево ( МЦД и МЦК) 200-300 метров. Дополнительно оплата по счётчикам за свет и воду, 23 фото",Евроремонт,,Балкон (1),На улицу,Совмещенный (1),Можно с детьми,"Ванна, Стиральная машина, Кондиционер, Посудомоечная машина, Холодильник, Интернет",,,,,,https://www.cian.ru/rent/flat/317743979
301957112,3,Квартира,м. Речной вокзал (2 мин пешком),"Москва, Фестивальная улица, 7",75.0/55.0/7.0,"5/9, Кирпичный",наземная,"85000.0 руб./ За месяц, Залог - 85000 руб., Коммунальные услуги включены, Срок аренды - Длительный, Предоплата 1 мес",+79862298435,"Сдается 3ккв на выходе из м. Речной вокзал, комнаты изолированные, полностью мебелированы и оснащены всей необходимой бытовой техникой(в тч посудомоечная машина), в каждой комнате кондиционер. Есть и балкон и лоджия. Дом с огороженной территорией, парковочное место обсуждается отдельно., 18 фото",Евроремонт,,"Балкон (1), Лоджия (1)",Во двор,Раздельный (1),"Можно с детьми, Можно с животными","Мебель в комнатах, Мебель на кухне, Ванна, Стиральная машина, Кондиционер, Посудомоечная машина, Телевизор, Холодильник, Интернет",,,2.7,"Пасс (1), Груз (1)",Да,https://www.cian.ru/rent/flat/301957112
316800671,"2, Изолированная",Квартира,м. Речной вокзал (8 мин пешком),"Москва, Ленинградское шоссе, 98К6",58.0/23.0/21.0,"7/15, Кирпичный",подземная,"85000.0 руб./ За месяц, Залог - 100000 руб., Коммунальные услуги включены, Срок аренды - Длительный, Предоплата 1 мес",+79230720036,"Сдается евродвушка в современном кирпичной доме жск, огорожен хорошим  забором, с собственной территорией: подземным паркингом, выделенной уличной парковкой, спортивной и детской площадками.
На территории и в подъезде видеонаблюдение и охрана.
Кухня-гостинная 20кв.м, спальня 23 кв.м, 2 застекленных лоджии. Высокий потолок -3,16м
Сдается на длительный срок., 19 фото",Евроремонт,,Лоджия (2),Во двор,Совмещенный (1),,"Мебель в комнатах, Мебель на кухне, Ванна, Стиральная машина, Кондиционер, Посудомоечная машина, Телевизор, Холодильник, Интернет",,,3.16,"Пасс (2), Груз (2)",Да,https://www.cian.ru/rent/flat/316800671
281141058,"2, Изолированная",Квартира,м. Сокол (7 мин пешком),"Москва, Песчаная улица, 13",53.0/33.0/8.8,"12/14, Кирпичный",,"85000.0 руб./ За месяц, Залог - 85000 руб., Коммунальные услуги включены, Срок аренды - Длительный, Предоплата 1 мес",+79151472724,"Уютная квартира в 10 минутах от метро Сокол, рядом парк и школа. Собственники всегда на связи. Если нужно, делаем регистрацию., 10 фото",Косметический,,Балкон (1),Во двор,Совмещенный (1),Можно с детьми,"Мебель в комнатах, Мебель на кухне, Ванна, Стиральная машина, Кондиционер, Телевизор, Холодильник, Телефон",,,,Пасс (2),Да,https://www.cian.ru/rent/flat/281141058
316994403,"3, Оба варианта",Квартира,м. Аэропорт (9 мин пешком),"Москва, Часовая улица, 5А",50.0/7.0,"3/5, Кирпичный",наземная,"90000.0 руб./ За месяц, Залог - 90000 руб., Коммунальные услуги включены, Срок аренды - На несколько месяцев, Предоплата 1 мес",+79855528652,"Сдается на срок от одного месяца до трех месяцев- с конца мая до конца  августа! Две изолированные комнаты смежные с гостиной. Совмещенный санузел. Есть гардеробная. Мебель, вся бытовая техника, посудомоечная машина., 13 фото",Дизайнерский,,,Во двор,Совмещенный (1),Можно с детьми,"Мебель в комнатах, Мебель на кухне, Ванна, Стиральная машина, Кондиционер, Посудомоечная машина, Холодильник, Интернет",,,2.9,,,https://www.cian.ru/rent/flat/316994403
316930827,"2, Изолированная",Квартира,м. Беговая (7 мин пешком),"Москва, Беговая улица, 5",78.0/40.0/11.0,4/10,наземная,"90000.0 руб./ За месяц, Залог - 90000 руб., Коммунальные услуги включены, Срок аренды - Длительный, Предоплата 1 мес",+79164173088,"Сдается просторная двухкомнатная квартира полностью меблирована и оснащена всей необходимой бытовой техникой (стиральная и посудомоечная машина). Один кондиционер, два очистителя воздуха. Раздельный санузел. Высокие потолки.
Развитая инфраструктура: во дворе детская площадка, рядом школа и сад. 7 м. до м. Беговая. Так же недалеко м. Динамо, Петровский парк, Белорусская, Савеловский вокзал, платформа Беговая. 
Главная историческая достопримечательность района - Центральный Московский Ипподром., 36 фото",Дизайнерский,,,Во двор,Совмещенный (1),"Можно с детьми, Можно с животными","Мебель в комнатах, Мебель на кухне, Ванна, Стиральная машина, Кондиционер, Посудомоечная машина, Телевизор, Холодильник, Интернет",,,,Пасс (1),,https://www.cian.ru/rent/flat/316930827
317092911,"2, Изолированная",Квартира,м. Войковская (11 мин пешком),"Москва, улица Константина Царева, 14",42.6/22.3/6.0,"3/5, Кирпичный",наземная,"90000.0 руб./ За месяц, Залог - 90000 руб., Коммунальные услуги включены, Срок аренды - Длительный, Предоплата 1 мес",+79868012448,"Предлагаем уютную двухкомнатную квартиру в аренду, расположенную в тихом районе. 
В ШАГОВОЙ ДОСТУПНОСТИ ОТ МЕТРО ""Войковская"",  МЦК и МЦД ""Стрешнево"".

В квартире выполнен дизайнерский ремонт, что создает современную и комфортную атмосферу.

В квартире есть все необходимое для комфортного проживания: 
стильная мебель на кухне и в комнате, уютная детская, 
МНОГО МЕСТ ДЛЯ ХРАНЕНИЯ - отдельная гардеробная, система встроенных шкафов во всю длину коридора,
а также вся необходимая техника — КОНДИЦИОНЕР, холодильник и стиральная машина. Санузел совмещенный, оборудован ВАННОЙ. 
ОКНА ВЫХОДЯТ В ЗЕЛЕНЫЙ ДВОР, поэтому в квартире всегда тихо и спокойно. 
Кроме того, есть БАЛКОН, где можно насладиться свежим воздухом.

Дом находится в хорошем состоянии, есть наземная СВОБОДНАЯ ПАРКОВКА.

Район обжитой и зеленый, в шаговой доступности находятся школы, детские сады, клиники и магазины. 

СТРОГО БЕЗ ЖИВОТНЫХ.
ЛИФТА НЕТ.

До метро Войковская можно добраться пешком всего за 12 минут, до ближайших МЦК и М ..., 13 фото",Дизайнерский,,Балкон (1),Во двор,Совмещенный (1),Можно с детьми,"Мебель в комнатах, Мебель на кухне, Ванна, Стиральная машина, Кондиционер, Холодильник, Интернет",,,,,,https://www.cian.ru/rent/flat/317092911
315755529,2,Квартира,м. Стрешнево (18 мин пешком),"Москва, улица Космонавта Волкова, 5К1",60.0/9.0,"2/13, Кирпичный",наземная,"98000.0 руб./ За месяц, Залог - 99000 руб., Коммунальные услуги включены, Срок аренды - Длительный",+79855137532,"Номер в базе: 5871886. Ищете идеальное жильё в Москве, которое сочетает в себе комфорт, удобство и отличное расположение? Эта просторная двухкомнатная квартира в шаговой доступности от метро Войковская  ваш идеальный выбор! 

Представьте себе, как вы наслаждаетесь жизнью в светлых и просторных комнатах, где каждый уголок продуман до мелочей. Раздельный санузел обеспечит вам максимальное удобство, а установленный кондиционер создаст приятную атмосферу в любое время года. 

Кухня полностью укомплектована всем необходимым для приготовления ваших любимых блюд, что позволит вам сэкономить время и деньги на походах в кафе. В квартире уже есть всё, что нужно для комфортной жизни  просто заезжайте и наслаждайтесь!

Кроме того, ухоженный двор и дружелюбные соседи создают атмосферу уюта и спокойствия. Вы будете чувствовать себя как дома с первых дней проживания!

Не упустите шанс стать обладателем этой замечательной квартиры рядом с метро Войковская. Это не просто жильё, это ваш новый уютный уго ..., 15 фото",Евроремонт,,,,Раздельный (1),Можно с детьми,"Мебель в комнатах, Мебель на кухне, Кондиционер, Холодильник",,,,,,https://www.cian.ru/rent/flat/315755529
315695120,2,Квартира,м. Зорге (9 мин пешком),"Москва, улица Зорге, 14к3",67.0/42.0/8.0,"4/8, Кирпичный",,"100000.0 руб./ За месяц, Залог - 110000 руб., Коммунальные услуги включены, Срок аренды - Длительный, Предоплата 1 мес",+79163289436,"Элегантная уютная квартира в Сталинском доме рядом с парком Берёзовая роща.  Домофон, тамбур на 3 квартиры. Окна гостиной и балкон  выходят на ул. Зорге. Окна спальни - во двор. Гостиная через арку с кухней, просторный холл, большой совмещенный санузел с ванной и душевой кабиной. Полностью оборудованная кухня, есть посудомоечная машина. В гостиной кондиционер. Квартира со вкусом  меблирована., 10 фото",Евроремонт,,Балкон (1),На улицу,Совмещенный (1),Можно с детьми,"Мебель в комнатах, Мебель на кухне, Ванна, Душевая кабина, Стиральная машина, Кондиционер, Посудомоечная машина, Телевизор, Холодильник, Интернет",,,3.2,Пасс (2),Да,https://www.cian.ru/rent/flat/315695120
312290410,"3, Изолированная",Квартира,м. Петровско-Разумовская (6 мин пешком),"Москва, Дмитровское шоссе, 38К1",67.0/59.0,"5/5, Кирпичный",,"100000.0 руб./ За месяц, Залог - 100000 руб., Коммунальные услуги включены, Срок аренды - Длительный, Предоплата 1 мес",+79230747532,"Номер лота: 3517028
СДАЕТСЯ ВПЕРВЫЕ!. Кирпичный теплый дом. В квартире сделан евроремонт. Большая гостиная с кухней и две спальни. Встроенный кухонный гарнитур со всей бытовой техникой, включая посудомоечную машину. Тёплый пол в зоне плитки. Кондиционеры. Потолки 3 м. Два санузла. БЕЗ ЖИВОТНЫХ!!! ИНКОМ-Парк Культуры., 18 фото",Евроремонт,16-13+30,Балкон (1),,,Можно с детьми,"Мебель в комнатах, Мебель на кухне, Ванна, Стиральная машина, Кондиционер, Посудомоечная машина, Телевизор, Холодильник, Интернет",,,3.0,,,https://www.cian.ru/rent/flat/312290410
310708246,3,Квартира,м. Речной вокзал (13 мин пешком),"Москва, Ленинградское шоссе, 64К1",75.0/55.0/14.0,5/16,наземная,"100000.0 руб./ За месяц, Залог - 100000 руб., Коммунальные услуги включены, Срок аренды - Длительный, Предоплата 1 мес",+79163045650,"Сдается 3 комнатная квартира в теплом кирпичном 16 три этажном доме. На длительный срок, семье. Без домашних животных. В квартире сделан евроремонт, вы будете первые проживать после ремонта. Посудомойка, стир машинка, духовой шкаф. Возможен договор с организацией. НДФЛ плюсом к цене договора. Депозит можно оплатить в рассрочку., 5 фото",Евроремонт,,Лоджия (3),Во двор,Раздельный (1),Можно с детьми,"Мебель в комнатах, Мебель на кухне, Ванна, Стиральная машина, Кондиционер, Посудомоечная машина, Телевизор, Холодильник, Интернет",,,,Пасс (2),Да,https://www.cian.ru/rent/flat/310708246
317893540,2,Квартира,м. Водный стадион (10 мин пешком),"Москва, Пулковская улица, 2",35.0,"5/29, Кирпичный",подземная,"100000.0 руб./ За месяц, Залог - 100000 руб., Коммунальные услуги включены, Срок аренды - Длительный, Предоплата 1 мес",+79163426352,"С середины июня сдаётся уютная квартира в Москве на Пулковской улице, 2. Общая площадь — 35 кв. м, находится на 5 этаже 29-этажного кирпичного дома, построенного в 2022 году. Высота потолков — 3 метра. В шаговой доступности от метро ""Водный стадион"" — всего 5 минут пешком.

В наличии вся необходимая мебель на кухне и в комнате. В ванной комнате установлена душевая кабина. Из окон открывается вид во двор, что обеспечивает комфорт и тишину. В квартире есть современная техника: кондиционер, холодильник, посудомоечная и стиральная машины, телевизор, духовка 
Дом новый, с подземной парковкой. 

Инфраструктура района развита: рядом находятся школы, детские сады и магазины, что делает проживание здесь удобным для семей с детьми.

Аренда квартиры возможна по договору. Залог обязателен. Квартира сдаётся без комиссии. 

эта квартира — идеальный выбор для вашего комфортного проживания., 6 фото",Дизайнерский,,Балкон (1),Во двор,Совмещенный (1),Можно с животными,"Мебель в комнатах, Мебель на кухне, Душевая кабина, Стиральная машина, Кондиционер, Посудомоечная машина, Телевизор, Холодильник, Интернет","ЛЕНИНГРАDКА 58, 2022",,3.0,"Пасс (2), Груз (2)",,https://www.cian.ru/rent/flat/317893540
289225504,2,Квартира,м. Сокол (18 мин пешком),"Москва, Новопесчаная улица, 26",60.0,"6/8, Кирпичный",,"100000.0 руб./ За месяц, Залог - 100000 руб., Коммунальные услуги включены, Срок аренды - Длительный, Предоплата 1 мес",+79858420882,"Сдается прекрасная двухкомнатная квартира, ул.Новопесчаная 26, 6 этаж, 2 комнаты,  одна изолированная, вторая - нет. 60 кв метров, закрытая территория , шлагбаум, всегда есть места. Есть балкон. 100 000 рублей в месяц + счетчики. Только на длительный срок . Залог полный месяц. Посредникам и агентствам не звонить!!!, 15 фото",Евроремонт,,Балкон (1),,,Можно с детьми,"Мебель в комнатах, Мебель на кухне, Ванна, Стиральная машина, Кондиционер, Посудомоечная машина, Холодильник, Интернет, Телефон",,,3.0,Пасс (1),Да,https://www.cian.ru/rent/flat/289225504
